,adj_cnt,adj_word,verb_cnt,verb_word,noun_cnt,noun_word,conjuction_cnt,conjuction_word
735,,,,,6,価値,,
736,,,,,6,同士,,
737,,,,,6,緊密,,
738,,,,,6,危険性,,
739,,,,,6,経営委員,,
740,,,,,6,高台移転,,
741,,,,,6,宮城,,
742,,,,,6,見込み,,
743,,,,,6,細やか,,
744,,,,,6,戦略的,,
745,,,,,6,国家安全保障戦略,,
746,,,,,6,厳格,,
747,,,,,6,教育行政,,
748,,,,,6,所在,,
749,,,,,6,人間,,
750,,,,,6,防止,,
751,,,,,6,地域資源,,
752,,,,,6,草案,,
753,,,,,6,憲法審査会,,
754,,,,,6,範囲,,
755,,,,,6,詰め,,
756,,,,,6,学力,,
757,,,,,6,半年,,
758,,,,,6,抜本,,
759,,,,,6,構造改革,,
760,,,,,6,償却,,
761,,,,,6,歳入庁,,
762,,,,,6,さき,,
763,,,,,6,臨時国会,,
764,,,,,6,市街地,,
765,,,,,6,真ん中,,
766,,,,,6,東京電力,,
767,,,,,6,過程,,
768,,,,,6,要請,,
769,,,,,6,最善,,
770,,,,,6,不適切,,
771,,,,,6,使命,,
772,,,,,6,公平,,
773,,,,,6,信頼関係,,
774,,,,,6,資源,,
775,,,,,6,フロンティア,,
776,,,,,6,官民,,
777,,,,,6,防空識別区,,
778,,,,,6,六次産業,,
779,,,,,6,付加価値,,
780,,,,,6,集積,,
781,,,,,6,農業者,,
782,,,,,6,作物,,
783,,,,,6,道徳,,
784,,,,,6,規制緩和,,
785,,,,,6,電気,,
786,,,,,6,日本銀行,,
787,,,,,6,市場,,
788,,,,,6,拉致問題,,
789,,,,,6,基金,,
790,,,,,6,舞台,,
791,,,,,6,住まい,,
792,,,,,6,今月,,
793,,,,,6,学生,,
794,,,,,5,人口,,
795,,,,,5,低下,,
796,,,,,5,懸念,,
797,,,,,5,研究者,,
798,,,,,5,講演,,
799,,,,,5,採用,,
800,,,,,5,復帰,,
801,,,,,5,キャリア,,
802,,,,,5,有識者,,
803,,,,,5,方向,,
804,,,,,5,カ国,,
805,,,,,5,半減,,
806,,,,,5,歳入,,
807,,,,,5,景気,,
808,,,,,5,他方,,
809,,,,,5,特区,,
810,,,,,5,グローバル,,
811,,,,,5,競争,,
812,,,,,5,趣旨,,
813,,,,,5,プロジェクト,,
814,,,,,5,視野,,
815,,,,,5,一定,,
816,,,,,5,分析,,
817,,,,,5,協定,,
818,,,,,5,ふう,,
819,,,,,5,衛星,,
820,,,,,5,弾薬,,
821,,,,,5,武器輸出三原則,,
822,,,,,5,例外,,
823,,,,,5,良好,,
824,,,,,5,Osprey,,
825,,,,,5,半分,,
826,,,,,5,小児,,
827,,,,,5,プログラム,,
828,,,,,5,労働者,,
829,,,,,5,ベースアップ,,
830,,,,,5,革新,,
831,,,,,5,補助金,,
832,,,,,5,家計,,
833,,,,,5,否定,,
834,,,,,5,政治家,,
835,,,,,5,教訓,,
836,,,,,5,ミックス,,
837,,,,,5,国内,,
838,,,,,5,職場,,
839,,,,,5,簡単,,
840,,,,,5,海洋,,
841,,,,,5,衛星写真,,
842,,,,,5,法令,,
843,,,,,5,歴史認識,,
844,,,,,5,損害,,
845,,,,,5,苦痛,,
846,,,,,5,犠牲,,
847,,,,,5,リーダー,,
848,,,,,5,惨禍,,
849,,,,,5,減刑,,
850,,,,,5,衆議院,,
851,,,,,5,寄与,,
852,,,,,5,連合,,
853,,,,,5,大企業,,
854,,,,,5,支払い,,
855,,,,,5,三つ,,
856,,,,,5,公約,,
857,,,,,5,センター,,
858,,,,,5,アジア太平洋,,
859,,,,,5,経済圏,,
860,,,,,5,リード,,
861,,,,,5,一つ一つ,,
862,,,,,5,労働者派遣,,
863,,,,,5,労働時間,,
864,,,,,5,地震,,
865,,,,,5,津波,,
866,,,,,5,普通,,
867,,,,,5,進め方,,
868,,,,,5,自治体,,
869,,,,,5,ハード,,
870,,,,,5,優先順位,,
871,,,,,5,使用,,
872,,,,,5,留意,,
873,,,,,5,外相,,
874,,,,,5,会合,,
875,,,,,5,安定性,,
876,,,,,5,レベル,,
877,,,,,5,祭典,,
878,,,,,5,まりや,,
879,,,,,5,所存,,
880,,,,,5,年齢,,
881,,,,,5,地方自治体,,
882,,,,,5,登用,,
883,,,,,5,公共事業,,
884,,,,,5,公務員制度改革,,
885,,,,,5,絶対,,
886,,,,,5,除去,,
887,,,,,5,電力供給,,
888,,,,,5,ニーズ,,
889,,,,,5,平均,,
890,,,,,5,原子力政策,,
891,,,,,5,中立,,
892,,,,,5,放送,,
893,,,,,5,圧力,,
894,,,,,5,疎通,,
895,,,,,5,見地,,
896,,,,,5,回避,,
897,,,,,5,態度,,
898,,,,,5,健康,,
899,,,,,5,現地,,
900,,,,,5,復活,,
901,,,,,5,基本計画,,
902,,,,,5,大綱,,
903,,,,,5,自身,,
904,,,,,5,運営,,
905,,,,,5,透明性,,
906,,,,,5,担い手,,
907,,,,,5,信念,,
908,,,,,5,危機管理,,
909,,,,,5,御冥福をお祈り,,
910,,,,,5,貧困,,
911,,,,,5,近年,,
912,,,,,5,土地,,
913,,,,,5,教科書,,
914,,,,,5,養成,,
915,,,,,5,曖昧,,
916,,,,,5,公教育,,
917,,,,,5,先頭,,
918,,,,,5,日本型,,
919,,,,,5,情報公開,,
920,,,,,5,農政,,
921,,,,,5,大改革,,
922,,,,,5,国家公務員,,
923,,,,,5,独立行政法人,,
924,,,,,5,反対,,
925,,,,,5,最後,,
926,,,,,5,参入,,
927,,,,,5,武力攻撃,,
928,,,,,5,対処,,
929,,,,,5,安保理,,
930,,,,,5,拉致被害者,,
931,,,,,5,北朝鮮,,
932,,,,,5,授業,,
933,,,,,4,最大,,
934,,,,,4,地方議員,,
935,,,,,4,生き方,,
936,,,,,4,資格,,
937,,,,,4,三年,,
938,,,,,4,四十,,
939,,,,,4,野党,,
940,,,,,4,政党,,
941,,,,,4,議長,,
942,,,,,4,元手,,
943,,,,,4,首脳会議,,
944,,,,,4,原点,,
945,,,,,4,イギリス,,
946,,,,,4,減額,,
947,,,,,4,官房長官,,
948,,,,,4,悪化,,
949,,,,,4,経費,,
950,,,,,4,展望,,
951,,,,,4,第一,,
952,,,,,4,首相,,
953,,,,,4,相談,,
954,,,,,4,情勢,,
955,,,,,4,国家安全保障会議,,
956,,,,,4,対外,,
957,,,,,4,保全,,
958,,,,,4,言及,,
959,,,,,4,生命,,
960,,,,,4,潜水艦,,
961,,,,,4,審議,,
962,,,,,4,安全確保,,
963,,,,,4,コミュニティー,,
964,,,,,4,紛争,,
965,,,,,4,重要性,,
966,,,,,4,相手,,
967,,,,,4,拒否,,
968,,,,,4,個人消費,,
969,,,,,4,世帯,,
970,,,,,4,支持,,
971,,,,,4,経営者,,
972,,,,,4,主張,,
973,,,,,4,春闘,,
974,,,,,4,有効求人倍率,,
975,,,,,4,下請,,
976,,,,,4,適正化,,
977,,,,,4,取引,,
978,,,,,4,増大,,
979,,,,,4,目途,,
980,,,,,4,固定,,
981,,,,,4,レッテル張り,,
982,,,,,4,物事,,
983,,,,,4,茂木,,
984,,,,,4,省エネ,,
985,,,,,4,大前提,,
986,,,,,4,進展,,
987,,,,,4,文書,,
988,,,,,4,緊急,,
989,,,,,4,書類,,
990,,,,,4,一切,,
991,,,,,4,外務省,,
992,,,,,4,取得,,
993,,,,,4,つもり,,
994,,,,,4,代表,,
995,,,,,4,累次,,
996,,,,,4,アジア諸国,,
997,,,,,4,民主的,,
998,,,,,4,尊崇の念,,
999,,,,,4,総裁,,
1000,,,,,4,行使,,
1001,,,,,4,段階,,
1002,,,,,4,確立,,
1003,,,,,4,民主党,,
1004,,,,,4,自由化,,
1005,,,,,4,減反,,
1006,,,,,4,国家百年の計,,
1007,,,,,4,政府調達,,
1008,,,,,4,経済大国,,
1009,,,,,4,最終処分場,,
1010,,,,,4,輸入,,
1011,,,,,4,公表,,
1012,,,,,4,多岐,,
1013,,,,,4,働き,,
1014,,,,,4,災害公営住宅,,
1015,,,,,4,れき,,
1016,,,,,4,処理,,
1017,,,,,4,岩手,,
1018,,,,,4,完了,,
1019,,,,,4,風評被害,,
1020,,,,,4,九月,,
1021,,,,,4,国連憲章,,
1022,,,,,4,理念,,
1023,,,,,4,禁止,,
1024,,,,,4,審査,,
1025,,,,,4,教育再生実行会議,,
1026,,,,,4,教育長,,
1027,,,,,4,チーム,,
1028,,,,,4,事前,,
1029,,,,,4,大会組織委員会,,
1030,,,,,4,残余,,
1031,,,,,4,国務大臣,,
1032,,,,,4,登壇,,
1033,,,,,4,注目,,
1034,,,,,4,条項,,
1035,,,,,4,団体,,
1036,,,,,4,根幹,,
1037,,,,,4,個別具体,,
1038,,,,,4,特例,,
1039,,,,,4,断行,,
1040,,,,,4,日本再興戦略,,
1041,,,,,4,資金,,
1042,,,,,4,即時,,
1043,,,,,4,自ら,,
1044,,,,,4,支出,,
1045,,,,,4,専門,,
1046,,,,,4,冷静,,
1047,,,,,4,固定化,,
1048,,,,,4,変更,,
1049,,,,,4,抑制,,
1050,,,,,4,本来,,
1051,,,,,4,事情,,
1052,,,,,4,工夫,,
1053,,,,,4,避難指示,,
1054,,,,,4,石油ショック,,
1055,,,,,4,安全基準,,
1056,,,,,4,コメント,,
1057,,,,,4,防衛大綱,,
1058,,,,,4,有意義,,
1059,,,,,4,朴槿恵,,
1060,,,,,4,尹炳世,,
1061,,,,,4,韓国政府,,
1062,,,,,4,幹部,,
1063,,,,,4,挨拶,,
1064,,,,,4,日中首脳会談,,
1065,,,,,4,連絡,,
1066,,,,,4,ホットライン,,
1067,,,,,4,大筋合意,,
1068,,,,,4,率直,,
1069,,,,,4,ビジネス,,
1070,,,,,4,地方交付税,,
1071,,,,,4,一方,,
1072,,,,,4,新生活,,
1073,,,,,4,閣議,,
1074,,,,,4,主権,,
1075,,,,,4,日本外交,,
1076,,,,,4,活発,,
1077,,,,,4,高い評価,,
1078,,,,,4,地位,,
1079,,,,,4,礼儀,,
1080,,,,,4,国民皆保険,,
1081,,,,,4,用地取得,,
1082,,,,,4,老朽化,,
1083,,,,,4,閣僚,,
1084,,,,,4,高み,,
1085,,,,,4,経営判断,,
1086,,,,,4,大豆,,
1087,,,,,4,飼料,,
1088,,,,,4,食料自給率,,
1089,,,,,4,食料自給力,,
1090,,,,,4,やる気,,
1091,,,,,4,産業競争力会議,,
1092,,,,,4,日本維新の会,,
1093,,,,,4,時期,,
1094,,,,,4,景況感,,
1095,,,,,4,移譲,,
1096,,,,,4,権限,,
1097,,,,,4,構想,,
1098,,,,,4,個性,,
1099,,,,,4,人間の安全保障,,
1100,,,,,4,教育基本法,,
1101,,,,,4,要求,,
1102,,,,,4,経理,,
1103,,,,,4,慢性,,
1104,,,,,4,特定疾患,,
1105,,,,,4,がん,,
1106,,,,,4,来年,,
1107,,,,,4,税額控除,,
1108,,,,,4,天下り,,
1109,,,,,4,マックス・ウェーバー,,
1110,,,,,4,不足,,
1111,,,,,4,個別的自衛権,,
1112,,,,,4,介護保険,,
1113,,,,,4,簡素な給付措置,,
1114,,,,,4,行政改革,,
1115,,,,,4,尖閣諸島,,
1116,,,,,4,医療機関,,
1117,,,,,4,元大統領,,
1118,,,,,4,北海道から沖縄まで,,
1119,,,,,4,最先端,,
1120,,,,,4,笑顔,,
1121,,,,,4,従業員,,
1122,,,,,4,この国。,,
1123,,,,,4,愛ちゃん,,
1124,,,,,4,細胞,,
1125,,,,,4,治療法,,
1126,,,,,4,大人,,
1127,,,,,4,豊富,,
1128,,,,,4,専念,,
1129,,,,,4,留学生,,
1130,,,,,4,教授,,
1131,,,,,4,コンテンツ,,
1132,,,,,4,強み,,
1133,,,,,4,産品,,
1134,,,,,4,観光客,,
1135,,,,,4,ベンチャー,,
1136,,,,,4,がち,,
1137,,,,,4,司令塔,,
1138,,,,,4,システム,,
1139,,,,,4,外国人観光客,,
1140,,,,,4,タイ,,
1141,,,,,4,サンキュー。,,
1142,,,,,4,拉致,,
1143,,,,,4,黄熱病,,
1144,,,,,4,熱意,,
1145,,,,,4,初心,,
1146,,,,,3,二人,,
1147,,,,,3,選択,,
1148,,,,,3,潜在,,
1149,,,,,3,労働力,,
1150,,,,,3,男性,,
1151,,,,,3,比率,,
1152,,,,,3,候補者,,
1153,,,,,3,非常,,
1154,,,,,3,ゼロ,,
1155,,,,,3,人生,,
1156,,,,,3,批判,,
1157,,,,,3,育児休業,,
1158,,,,,3,事実上,,
1159,,,,,3,なんだろう,,
1160,,,,,3,ユニバーサルデザイン,,
1161,,,,,3,競技大会,,
1162,,,,,3,施設,,
1163,,,,,3,道路,,
1164,,,,,3,基軸,,
1165,,,,,3,戦略的互恵関係,,
1166,,,,,3,未来志向,,
1167,,,,,3,インフラ輸出,,
1168,,,,,3,双方,,
1169,,,,,3,新規,,
1170,,,,,3,過去,,
1171,,,,,3,番目,,
1172,,,,,3,当初,,
1173,,,,,3,乖離,,
1174,,,,,3,創意工夫,,
1175,,,,,3,重点,,
1176,,,,,3,持続的,,
1177,,,,,3,諮問,,
1178,,,,,3,産業構造,,
1179,,,,,3,ダイナミック,,
1180,,,,,3,形成,,
1181,,,,,3,アルジェリア,,
1182,,,,,3,割り,,
1183,,,,,3,官邸,,
1184,,,,,3,日本版,,
1185,,,,,3,国家安全保障,,
1186,,,,,3,念頭,,
1187,,,,,3,邦人,,
1188,,,,,3,漏えい,,
1189,,,,,3,基準,,
1190,,,,,3,私自身,,
1191,,,,,3,存在,,
1192,,,,,3,秘密会,,
1193,,,,,3,PKO,,
1194,,,,,3,輸送,,
1195,,,,,3,三度,,
1196,,,,,3,特性,,
1197,,,,,3,米軍,,
1198,,,,,3,考慮,,
1199,,,,,3,幹事,,
1200,,,,,3,以内,,
1201,,,,,3,停止,,
1202,,,,,3,日米地位協定,,
1203,,,,,3,取り締まり,,
1204,,,,,3,周知徹底,,
1205,,,,,3,基礎年金,,
1206,,,,,3,国庫負担,,
1207,,,,,3,割合,,
1208,,,,,3,分の,,
1209,,,,,3,地域包括ケアシステム,,
1210,,,,,3,さら,,
1211,,,,,3,一般,,
1212,,,,,3,醸成,,
1213,,,,,3,土台,,
1214,,,,,3,業績,,
1215,,,,,3,失業率,,
1216,,,,,3,勧告,,
1217,,,,,3,採択,,
1218,,,,,3,不十分,,
1219,,,,,3,一昨年,,
1220,,,,,3,長妻,,
1221,,,,,3,重視,,
1222,,,,,3,果実,,
1223,,,,,3,指数,,
1224,,,,,3,コア,,
1225,,,,,3,食料,,
1226,,,,,3,間違い,,
1227,,,,,3,余り,,
1228,,,,,3,お互い,,
1229,,,,,3,火力発電,,
1230,,,,,3,チャレンジ,,
1231,,,,,3,今度,,
1232,,,,,3,労働生産性,,
1233,,,,,3,奨学金,,
1234,,,,,3,廃棄,,
1235,,,,,3,拝見,,
1236,,,,,3,官房副長官,,
1237,,,,,3,知る権利,,
1238,,,,,3,通常,,
1239,,,,,3,中身,,
1240,,,,,3,公開,,
1241,,,,,3,防衛省,,
1242,,,,,3,先ほど,,
1243,,,,,3,テロ,,
1244,,,,,3,有馬線,,
1245,,,,,3,侵略,,
1246,,,,,3,植民地支配,,
1247,,,,,3,再々,,
1248,,,,,3,基本的価値,,
1249,,,,,3,お参り,,
1250,,,,,3,たま,,
1251,,,,,3,日本政府,,
1252,,,,,3,条約,,
1253,,,,,3,解釈,,
1254,,,,,3,平和条約,,
1255,,,,,3,是正,,
1256,,,,,3,政治の責任,,
1257,,,,,3,一時,,
1258,,,,,3,冬のボーナス,,
1259,,,,,3,リーマン・ショック,,
1260,,,,,3,一倍,,
1261,,,,,3,電力,,
1262,,,,,3,古川,,
1263,,,,,3,決断,,
1264,,,,,3,総選挙,,
1265,,,,,3,二月,,
1266,,,,,3,民意,,
1267,,,,,3,施政方針演説,,
1268,,,,,3,関税,,
1269,,,,,3,知的財産,,
1270,,,,,3,最終,,
1271,,,,,3,BEST MIX!,,
1272,,,,,3,指示,,
1273,,,,,3,正念場,,
1274,,,,,3,山口,,
1275,,,,,3,東日本大震災,,
1276,,,,,3,ステージ,,
1277,,,,,3,中長期,,
1278,,,,,3,克服,,
1279,,,,,3,基本法,,
1280,,,,,3,か国,,
1281,,,,,3,人権,,
1282,,,,,3,東アジア,,
1283,,,,,3,海外移転,,
1284,,,,,3,適合,,
1285,,,,,3,核廃絶,,
1286,,,,,3,武器貿易条約,,
1287,,,,,3,政治的中立,,
1288,,,,,3,世界最高,,
1289,,,,,3,海外展開,,
1290,,,,,3,波及,,
1291,,,,,3,太田昭宏,,
1292,,,,,3,松田,,
1293,,,,,3,表現,,
1294,,,,,3,半数,,
1295,,,,,3,歴史,,
1296,,,,,3,独自,,
1297,,,,,3,転換,,
1298,,,,,3,立党,,
1299,,,,,3,意見交換,,
1300,,,,,3,プロセス,,
1301,,,,,3,一票の格差,,
1302,,,,,3,十一月,,
1303,,,,,3,改定,,
1304,,,,,3,負託,,
1305,,,,,3,住民,,
1306,,,,,3,根底,,
1307,,,,,3,無限,,
1308,,,,,3,高等学校,,
1309,,,,,3,日本史,,
1310,,,,,3,必修,,
1311,,,,,3,ハローワーク,,
1312,,,,,3,実情,,
1313,,,,,3,職業,,
1314,,,,,3,業務,,
1315,,,,,3,権限移譲,,
1316,,,,,3,隗より始めよ,,
1317,,,,,3,就業,,
1318,,,,,3,一人一人,,
1319,,,,,3,か月,,
1320,,,,,3,国民政党,,
1321,,,,,3,実証,,
1322,,,,,3,単位,,
1323,,,,,3,創出,,
1324,,,,,3,起業,,
1325,,,,,3,方向性,,
1326,,,,,3,納付,,
1327,,,,,3,職務,,
1328,,,,,3,竹島問題,,
1329,,,,,3,平和的,,
1330,,,,,3,種々,,
1331,,,,,3,競技,,
1332,,,,,3,東京大会,,
1333,,,,,3,終了,,
1334,,,,,3,東京都,,
1335,,,,,3,力任せ,,
1336,,,,,3,東電,,
1337,,,,,3,被害者,,
1338,,,,,3,肥大化,,
1339,,,,,3,信認,,
1340,,,,,3,派遣,,
1341,,,,,3,従来,,
1342,,,,,3,使い捨て,,
1343,,,,,3,なりわい,,
1344,,,,,3,原発事故,,
1345,,,,,3,帰還困難区域,,
1346,,,,,3,安全審査,,
1347,,,,,3,合格,,
1348,,,,,3,注視,,
1349,,,,,3,守るべきもの,,
1350,,,,,3,追求,,
1351,,,,,3,専守防衛,,
1352,,,,,3,防衛態勢,,
1353,,,,,3,財産,,
1354,,,,,3,選任,,
1355,,,,,3,自律,,
1356,,,,,3,的確,,
1357,,,,,3,格上げ,,
1358,,,,,3,延べ,,
1359,,,,,3,地球儀,,
1360,,,,,3,俯瞰,,
1361,,,,,3,効率的,,
1362,,,,,3,中心,,
1363,,,,,3,支援策,,
1364,,,,,3,除染,,
1365,,,,,3,復興庁,,
1366,,,,,3,交付,,
1367,,,,,3,言葉,,
1368,,,,,3,何事,,
1369,,,,,3,南西,,
1370,,,,,3,トルコ,,
1371,,,,,3,日本企業,,
1372,,,,,3,倫理,,
1373,,,,,3,大国,,
1374,,,,,3,主導,,
1375,,,,,3,表明,,
1376,,,,,3,簡素,,
1377,,,,,3,使い勝手,,
1378,,,,,3,十月,,
1379,,,,,3,山積,,
1380,,,,,3,交付金,,
1381,,,,,3,発注,,
1382,,,,,3,大型,,
1383,,,,,3,労務,,
1384,,,,,3,単価,,
1385,,,,,3,成功,,
1386,,,,,3,新幹線,,
1387,,,,,3,相互理解,,
1388,,,,,3,外国人旅行者,,
1389,,,,,3,不便,,
1390,,,,,3,おもてなし,,
1391,,,,,3,世界遺産,,
1392,,,,,3,登録,,
1393,,,,,3,和食,,
1394,,,,,3,魅力,,
1395,,,,,3,ビザ,,
1396,,,,,3,石破,,
1397,,,,,3,再発防止,,
1398,,,,,3,自主避難,,
1399,,,,,3,実態,,
1400,,,,,3,農政改革,,
1401,,,,,3,衆参両院,,
1402,,,,,3,寛容,,
1403,,,,,3,進化,,
1404,,,,,3,出先機関,,
1405,,,,,3,大阪都構想,,
1406,,,,,3,具体策,,
1407,,,,,3,被災,,
1408,,,,,3,一方的,,
1409,,,,,3,ドル,,
1410,,,,,3,構造変化,,
1411,,,,,3,教科書検定,,
1412,,,,,3,成熟,,
1413,,,,,3,溝手,,
1414,,,,,3,危機,,
1415,,,,,3,機運,,
1416,,,,,3,若い世代,,
1417,,,,,3,技術力,,
1418,,,,,3,保証,,
1419,,,,,3,偏重,,
1420,,,,,3,慣行,,
1421,,,,,3,状態,,
1422,,,,,3,生活インフラ,,
1423,,,,,3,地域経済,,
1424,,,,,3,観光,,
1425,,,,,3,区分,,
1426,,,,,3,受け皿,,
1427,,,,,3,病床,,
1428,,,,,3,治療,,
1429,,,,,3,予定,,
1430,,,,,3,就労,,
1431,,,,,3,時間労働,,
1432,,,,,3,適用,,
1433,,,,,3,沖縄振興,,
1434,,,,,3,地方経済,,
1435,,,,,3,公文書,,
1436,,,,,3,両者,,
1437,,,,,3,リスク,,
1438,,,,,3,つき,,
1439,,,,,3,申請,,
1440,,,,,3,集中,,
1441,,,,,3,給与,,
1442,,,,,3,押しつけ,,
1443,,,,,3,根絶,,
1444,,,,,3,リース,,
1445,,,,,3,農地集積バンク,,
1446,,,,,3,小売,,
1447,,,,,3,全面自由化,,
1448,,,,,3,資材,,
1449,,,,,3,サイバー空間,,
1450,,,,,3,領海,,
1451,,,,,3,攻撃,,
1452,,,,,3,同盟国,,
1453,,,,,3,製造業,,
1454,,,,,3,非製造業,,
1455,,,,,3,領域,,
1456,,,,,3,周年,,
1457,,,,,3,肉親,,
1458,,,,,3,国立,,
1459,,,,,3,弾道ミサイル,,
1460,,,,,3,ステップ・アップ,,
1461,,,,,3,正規雇用,,
1462,,,,,3,有期雇用,,
1463,,,,,3,段階的,,
1464,,,,,3,在宅,,
1465,,,,,3,届け,,
1466,,,,,3,還元,,
1467,,,,,3,新興国,,
1468,,,,,3,過酷,,
1469,,,,,3,中枢,,
1470,,,,,3,拠点都市,,
1471,,,,,3,広域,,
1472,,,,,3,中心市街地,,
1473,,,,,3,領海侵入,,
1474,,,,,3,力による現状変更,,
1475,,,,,3,試み,,
1476,,,,,3,コミュニケーション,,
1477,,,,,3,英語教育,,
1478,,,,,3,中学校,,
1479,,,,,3,治安,,
1480,,,,,3,場所,,
1481,,,,,3,ジャパン,,
1482,,,,,3,世界中,,
1483,,,,,3,日本ブランド,,
1484,,,,,3,世界じゅう,,
1485,,,,,2,同期,,
1486,,,,,2,さっき,,
1487,,,,,2,塩崎,,
1488,,,,,2,少子化対策,,
1489,,,,,2,減少,,
1490,,,,,2,就職,,
1491,,,,,2,ある意味,,
1492,,,,,2,ニュース,,
1493,,,,,2,発想,,
1494,,,,,2,出身,,
1495,,,,,2,比例,,
1496,,,,,2,選定,,
1497,,,,,2,価値観,,
1498,,,,,2,保育所,,
1499,,,,,2,会社,,
1500,,,,,2,受け入れ,,
1501,,,,,2,野田,,
1502,,,,,2,小選挙区,,
1503,,,,,2,不利,,
1504,,,,,2,候補,,
1505,,,,,2,二国間,,
1506,,,,,2,年末,,
1507,,,,,2,GCC,,
1508,,,,,2,ダボス,,
1509,,,,,2,主要,,
1510,,,,,2,プレゼンス,,
1511,,,,,2,巨額,,
1512,,,,,2,公的債務,,
1513,,,,,2,累積,,
1514,,,,,2,財政出動,,
1515,,,,,2,総動員,,
1516,,,,,2,キャメロン,,
1517,,,,,2,ベース,,
1518,,,,,2,税目,,
1519,,,,,2,アプローチ,,
1520,,,,,2,当該,,
1521,,,,,2,国際競争力,,
1522,,,,,2,想定,,
1523,,,,,2,類型,,
1524,,,,,2,中谷,,
1525,,,,,2,事件,,
1526,,,,,2,用意,,
1527,,,,,2,NSC,,
1528,,,,,2,本土,,
1529,,,,,2,明らか,,
1530,,,,,2,もっともっと,,
1531,,,,,2,内閣総理大臣,,
1532,,,,,2,内閣官房,,
1533,,,,,2,公正,,
1534,,,,,2,最初,,
1535,,,,,2,詳細,,
1536,,,,,2,解像度,,
1537,,,,,2,ドイツ,,
1538,,,,,2,ども,,
1539,,,,,2,国際テロ,,
1540,,,,,2,拡散,,
1541,,,,,2,閉鎖,,
1542,,,,,2,仲井真,,
1543,,,,,2,知事,,
1544,,,,,2,在日米軍,,
1545,,,,,2,理由,,
1546,,,,,2,海兵隊,,
1547,,,,,2,部隊,,
1548,,,,,2,機動,,
1549,,,,,2,所要,,
1550,,,,,2,既存,,
1551,,,,,2,区域,,
1552,,,,,2,石井,,
1553,,,,,2,井上,,
1554,,,,,2,牧港補給地区,,
1555,,,,,2,補足,,
1556,,,,,2,地位協定,,
1557,,,,,2,広報,,
1558,,,,,2,売り上げ,,
1559,,,,,2,恒久,,
1560,,,,,2,納得,,
1561,,,,,2,合意内容,,
1562,,,,,2,経団連,,
1563,,,,,2,呼応,,
1564,,,,,2,労働市場,,
1565,,,,,2,調達,,
1566,,,,,2,違反,,
1567,,,,,2,優先,,
1568,,,,,2,大敗,,
1569,,,,,2,共助,,
1570,,,,,2,公助,,
1571,,,,,2,税金,,
1572,,,,,2,見事,,
1573,,,,,2,マイナス,,
1574,,,,,2,プライマリーバランス,,
1575,,,,,2,効率,,
1576,,,,,2,多様化,,
1577,,,,,2,ベスト,,
1578,,,,,2,等々,,
1579,,,,,2,減免,,
1580,,,,,2,奪取,,
1581,,,,,2,取り扱い,,
1582,,,,,2,案件,,
1583,,,,,2,外務大臣,,
1584,,,,,2,該当,,
1585,,,,,2,義務,,
1586,,,,,2,交代,,
1587,,,,,2,サードパーティー,,
1588,,,,,2,お金,,
1589,,,,,2,スパイ,,
1590,,,,,2,取材,,
1591,,,,,2,十二,,
1592,,,,,2,一部,,
1593,,,,,2,そのもの,,
1594,,,,,2,補佐,,
1595,,,,,2,繰り返し,,
1596,,,,,2,胸襟,,
1597,,,,,2,韓国側,,
1598,,,,,2,鎮霊社,,
1599,,,,,2,大橋,,
1600,,,,,2,法務,,
1601,,,,,2,サンフランシスコ平和条約,,
1602,,,,,2,仮出獄,,
1603,,,,,2,判決,,
1604,,,,,2,裁判,,
1605,,,,,2,真意,,
1606,,,,,2,自国,,
1607,,,,,2,最高裁,,
1608,,,,,2,収入,,
1609,,,,,2,意識調査,,
1610,,,,,2,失業,,
1611,,,,,2,閣議決定,,
1612,,,,,2,聖域なき関税撤廃,,
1613,,,,,2,知恵,,
1614,,,,,2,甘利,,
1615,,,,,2,悲劇,,
1616,,,,,2,尊敬,,
1617,,,,,2,小泉元総理,,
1618,,,,,2,不安定,,
1619,,,,,2,三者,,
1620,,,,,2,取締り,,
1621,,,,,2,ワーク・ライフ・バランス,,
1622,,,,,2,貴重,,
1623,,,,,2,検査,,
1624,,,,,2,首都直下地震,,
1625,,,,,2,南海トラフ地震,,
1626,,,,,2,脆弱性,,
1627,,,,,2,向け,,
1628,,,,,2,計画的,,
1629,,,,,2,共和国記念日,,
1630,,,,,2,主賓,,
1631,,,,,2,シン首相,,
1632,,,,,2,グローバルパートナーシップ,,
